sub_num,trial_num,trial_type,relation1,relation2,pair1_word1,pair1_word2,pair2_word1,pair2_word2,rating,RT
132,24,between-subtype,2b,2a,pack,wolf,bird,wings,1,7956
132,25,between-type,9h,7c,step,journey,shooter,gun,1,6431
132,26,within-subtype,9h,9h,narrative,epilogue,previews,movie,3,10692
132,27,within-subtype,5a,5a,mogul,wealth,diamond,shiny,7,7136
132,28,between-subtype,1a,1e,weapon,spear,king,Arthur,5,8704
132,29,between-subtype,6b,6f,impermeable,penetrated,cheerful,repine,1,9552
132,30,within-subtype,2f,2f,house,roof,tree,branch,6,10143
132,31,within-subtype,10a,10a,wrinkle,age,crown,sovereignty,7,10683
132,32,within-subtype,2d,2d,zoo,lion,game,referee,3,6831
132,33,attention check,,,representations,,simultaneously,,1,6290
132,34,within-subtype,8a,8a,injury,pain,accident,damage,7,5487
132,35,within-subtype,9g,9g,infancy,pacifier,toddler,walking,2,8993
132,36,between-type,4e,3c,tall,short,wet,saturated,1,6282
132,37,between-type,3d,6e,persuade,coerce,doctor,hurt,1,5844
132,38,between-subtype,2a,2g,bicycle,wheel,house,bricks,2,6112
132,39,between-subtype,4b,4g,accept,reject,bright,dark,6,7834
132,40,within-subtype,6a,6a,solid,liquid,tidy,messy,7,8897
132,41,between-type,1a,10e,bird,swan,meteorology,weather,1,6067
132,42,within-subtype,5g,5g,kissing,loving,withdrawal,timid,2,8248
132,43,between-subtype,2d,2b,concert,musician,pack,wolf,7,9651
132,44,attention check,,,coincidence,,knowledgeable,,1,5537
132,45,within-subtype,3c,3c,attraction,lust,nudging,shoving,1,7049
132,46,within-subtype,10d,10d,map,city,pattern,dress,2,5954
132,47,between-subtype,7d,7h,sweep,floor,owner,deed,1,5212
132,48,within-subtype,6c,6c,slums,prosperity,drought,water,5,6420
132,49,within-subtype,7d,7d,donate,charity,teach,student,7,7025
132,50,between-type,4f,8d,catastrophic,beneficial,speak,communicate,1,7569
132,51,between-subtype,9a,9c,aquarium,fish,library,reading,1,7532
132,52,within-subtype,7d,7d,clean,house,sweep,floor,7,5362
132,53,within-subtype,3c,3c,breathe,hyperventilate,angry,enraged,6,8640
132,54,between-subtype,1d,1b,clothing,shirts,lubricant,oil,6,6651
133,1,between-type,7h,10a,adoptee,certificate,shriek,panic,1,14707
133,2,between-subtype,9c,9h,store,shopping,conception,birth,1,9052
133,3,between-subtype,10e,10f,anthropology,people,curtain,window,1,8121
133,4,between-subtype,9c,9a,library,reading,aquarium,fish,4,12346
133,5,between-type,5g,4d,sprint,fast,forward,backward,1,11240
133,6,between-subtype,9a,9i,zoo,animals,cloth,stitch,2,14428
133,7,within-subtype,2g,2g,lawn,grass,bread,flour,5,10137
133,8,within-subtype,4c,4c,abandon,embrace,agree,argue,7,6401
133,9,within-subtype,9i,9i,ear,earplug,shirt,button,6,10547
133,10,within-subtype,3a,3a,boat,ship,pants,trousers,5,11599
133,11,attention check,,,anthropologist,,anthropologist,,7,10373
133,12,between-subtype,8b,8c,dirty,bathe,monitor,computer,1,8846
133,13,between-subtype,6a,6c,object,intangible,anxiety,contentedness,4,17649
133,14,between-subtype,7h,7g,doctor,phd,paper,pencil,1,5336
133,15,within-subtype,1d,1d,beverages,sodas,fish,salmon,7,10014
133,16,within-subtype,6h,6h,dress,naked,gild,plain,7,6488
133,17,within-subtype,4c,4c,attract,repel,abandon,embrace,4,25364
133,18,within-subtype,7d,7d,paint,picture,eat,food,2,13700
133,19,within-subtype,7f,7f,ribbon,winner,prescription,patient,6,11890
133,20,within-subtype,10b,10b,wave,acknowledgment,yell,anger,2,9441
133,21,between-subtype,7g,7a,blackboard,chalk,architect,building,1,8815
133,22,attention check,,,coincidence,,knowledgeable,,1,6296
133,23,within-subtype,2h,2h,doctor,phd,expert,experience,6,8815
133,24,between-type,8g,6f,calculator,add,fearless,hide,1,5770
133,25,between-subtype,3f,3b,shovel,spoon,disdain,hatred,2,14890
133,26,between-subtype,5i,5c,exercise,fatigue,child,youth,1,12325
133,27,between-subtype,2b,2d,pack,wolf,concert,musician,1,9904
133,28,within-subtype,8h,8h,locks,theft,rest,exhaustion,4,14288
133,29,within-subtype,1b,1b,furniture,chair,seat,chair,4,13669
133,30,between-subtype,7g,7c,lock,key,barber,scissors,1,5506
133,31,within-subtype,5e,5e,shovel,dig,sun,shine,1,8376
133,32,within-subtype,1a,1a,dog,chihuahua,vegetable,carrot,7,6033
133,33,attention check,,,representations,,simultaneously,,1,6875
133,34,between-subtype,5a,5d,tycoon,wealthy,illogical,confusion,1,10813
133,35,between-subtype,5a,5c,blanket,soft,pacifist,peace,2,12872
133,36,between-type,7f,8a,medal,hero,repetition,boredom,1,7107
133,37,between-subtype,2d,2b,graduation,students,library,books,2,13459
133,38,between-subtype,7c,7e,doctor,stethoscope,treat,patient,1,7965
133,39,between-subtype,8g,8f,knife,cut,fire,warmth,3,12163
133,40,within-subtype,9g,9g,elderly,retirement,morning,sunrise,1,9938
133,41,within-subtype,3b,3b,shriek,scream,chuckle,guffaw,6,10184
133,42,within-subtype,9h,9h,preview,movie,performance,applause,6,14009
133,43,between-subtype,1c,1a,mammal,gorilla,dog,chihuahua,4,6535
133,44,attention check,,,hummingbird,,hummingbird,,7,5498
133,45,between-subtype,2d,2i,hospital,patient,worm,feet,1,5613
133,46,within-subtype,6g,6g,insult,kindly,stare,intermittently,1,8129
133,47,between-subtype,9b,9a,restaurant,food,abbey,nun,4,10648
133,48,within-subtype,6f,6f,inarticulate,express,lethargic,run,5,9845
133,49,between-subtype,8c,8a,water,shower,exercise,fitness,3,10932
133,50,between-type,2c,8d,book,chapters,advertise,promote,1,5539
133,51,within-subtype,4a,4a,slow,fast,up,down,6,8875
133,52,within-subtype,6f,6f,angry,smile,exhausted,run,6,10120
133,53,between-subtype,9c,9f,store,shopping,bedtime,sleeping,2,6481
133,54,between-type,6h,1c,sand,rough,container,jug,2,10291
134,1,within-subtype,4h,4h,leukemia,blood,pimple,skin,5,11608
134,2,within-subtype,6g,6g,whisper,loudly,perseverate,quickly,5,9129
134,3,within-subtype,6c,6c,sage,ignorance,dirt,cleanliness,6,6233
134,4,between-subtype,8g,8d,phone,call,burnish,shine,6,6724
134,5,within-subtype,9b,9b,school,learning,dairy,milk,6,5396
134,6,between-type,6b,7f,inexorable,halted,tip,waiter,4,7249
134,7,between-subtype,9c,9g,bar,drinking,toddler,walking,4,7545
134,8,between-subtype,9a,9e,cupboard,dishes,ditch,road,5,7003
134,9,between-subtype,7e,7f,pay,debtor,award,winner,6,5897
134,10,between-subtype,2j,2a,prostitute,virginity,bicycle,wheel,2,5829
134,11,attention check,,,hummingbird,,hummingbird,,7,13525
134,12,within-subtype,8h,8h,moisturize,dryness,rest,exhaustion,6,6900
134,13,between-subtype,2e,2j,cooking,stirring,student,ignorance,1,8892
134,14,between-subtype,4e,4f,fragile,unbreakable,evil,angelic,6,8549
134,15,within-subtype,2h,2h,words,letters,mother,children,5,9587
134,16,within-subtype,10f,10f,burka,body,password,access,2,6820
134,17,between-subtype,4e,4a,lazy,productive,normal,abnormal,7,6714
134,18,within-subtype,4e,4e,thin,chubby,old,young,7,4846
134,19,between-subtype,3c,3e,fear,panic,baby,adult,1,5426
134,20,within-subtype,10d,10d,plan,lesson,prescription,medication,4,7405
134,21,within-subtype,6e,6e,miser,splurge,mute,speak,4,8228
134,22,attention check,,,representations,,simultaneously,,1,7170
134,23,between-subtype,9h,9c,question,answer,pool,swimming,3,6536
134,24,between-subtype,2h,2c,words,letters,quarter,pennies,6,5636
134,25,within-subtype,9h,9h,question,answer,conception,birth,5,5524
134,26,within-subtype,5a,5a,mogul,wealth,plain,flat,4,6816
134,27,between-type,10e,1a,meteorology,weather,bird,swan,1,7356
134,28,between-subtype,2j,2b,divorcee,marriage,herd,elephant,2,5740
134,29,within-subtype,2c,2c,book,chapters,book,pages,4,6740
134,30,between-subtype,4d,4g,forward,backward,fun,reserved,6,5820
134,31,between-subtype,7h,7d,owner,deed,sweep,floor,1,5687
134,32,between-subtype,1e,1b,ocean,Indian,clothing,sock,2,7396
134,33,attention check,,,anthropologist,,anthropologist,,7,6547
134,34,between-type,4g,10b,progressive,stagnant,tears,sadness,2,5830
134,35,between-subtype,3b,3f,happiness,joy,tent,house,1,6801
134,36,within-subtype,6d,6d,deceptive,honest,pretty,ugly,6,6725
134,37,within-subtype,5g,5g,insult,unkind,sprint,fast,6,6002
134,38,within-subtype,3g,3g,father,mother,pen,pencil,5,6746
134,39,within-subtype,10d,10d,choreography,performance,strategy,victory,6,6204
134,40,within-subtype,3d,3d,hurt,kill,fuck,rape,5,8540
134,41,between-subtype,8a,8f,workout,sweat,food,satiety,5,5084
134,42,between-subtype,4d,4b,ahead,behind,dirty,clean,5,5796
134,43,within-subtype,1c,1c,meat,beef,container,jug,1,9412
134,44,attention check,,,coincidence,,knowledgeable,,1,5004
134,45,within-subtype,9b,9b,dairy,milk,mine,coal,5,6833
134,46,between-subtype,6a,6h,object,intangible,fill,empty,1,6188
134,47,between-type,7h,6a,wife,ring,heat,cold,1,5350
134,48,within-subtype,7b,7b,parent,child,preacher,parishioner,5,6188
134,49,between-type,3d,9h,negotiate,blackmail,previews,movie,4,5747
134,50,between-subtype,2f,2j,automobile,trunk,graduate,homework,4,6276
134,51,between-subtype,9f,9e,birthday,celebration,ditch,road,1,7285
134,52,between-type,8b,6d,coldness,shiver,old,young,1,5093
134,53,within-subtype,6h,6h,dress,naked,polish,tarnished,5,7141
134,54,between-subtype,2d,2b,church,preacher,album,songs,2,5741
135,1,between-subtype,9b,9e,uterus,baby,stream,bank,1,21152
135,2,between-type,5f,7g,round,roll,criminal,handcuffs,1,12000
135,3,within-subtype,2j,2j,widow,husband,retiree,job,4,14892
135,4,between-type,4e,6h,old,young,clean,messy,5,27308
135,5,between-subtype,5a,5i,pillow,soft,smash,flat,1,12331
135,6,between-type,5e,1b,sun,shine,clothing,shirt,1,11285
135,7,between-subtype,5i,5h,divide,parts,repair,broken,4,10766
135,8,within-subtype,10e,10e,anatomy,body,anatomy,bodies,6,11192
135,9,within-subtype,7g,7g,clothes,iron,paper,pencil,6,10606
135,10,between-subtype,6b,6e,wealthy,poor,pessimist,hope,4,10530
135,11,attention check,,,coincidence,,knowledgeable,,1,30591
135,12,between-subtype,9d,9i,war,weapon,hands,gloves,4,22441
135,13,within-subtype,3h,3h,flood,water,silence,noise,1,11004
135,14,within-subtype,7a,7a,blacksmith,iron,spinner,yarn,5,12100
135,15,within-subtype,3h,3h,dim,light,darken,color,5,13358
135,16,between-subtype,6a,6b,darkness,light,immovable,shaken,2,17846
135,17,within-subtype,2f,2f,ship,deck,river,delta,1,8623
135,18,between-subtype,5i,5c,heat,warm,invalid,sickness,1,6803
135,19,between-subtype,9b,9f,mill,flour,winter,snow,4,20709
135,20,between-type,9i,2j,tree,branch,divorcee,husband,3,22883
135,21,within-subtype,6b,6b,invulnerable,harmed,impermeable,penetrated,6,13684
135,22,attention check,,,hummingbird,,hummingbird,,7,18185
135,23,within-subtype,2a,2a,clock,hand,shoe,sole,7,14681
135,24,between-subtype,8c,8b,battery,phone,disease,medicate,1,10388
135,25,within-subtype,7a,7a,designer,fashions,chef,ingredients,3,16693
135,26,between-subtype,8d,8a,drink,hydrate,explosion,damage,4,9156
135,27,between-subtype,5i,5g,eat,satisfaction,withdrawal,timid,5,7340
135,28,within-subtype,5c,5c,psychotic,insanity,ice,cold,3,32763
135,29,within-subtype,6d,6d,childish,mature,christian,atheist,7,9020
135,30,between-subtype,9h,9b,ingestion,digestion,lake,fishing,2,15450
135,31,between-subtype,8c,8b,battery,flashlight,coldness,shiver,1,45605
135,32,between-type,4b,3d,bright,dark,chat,gossip,1,10437
135,33,attention check,,,anthropologist,,anthropologist,,7,14113
135,34,between-subtype,3h,3d,force,pressure,push,shove,1,19978
135,35,within-subtype,3c,3c,hot,burning,angry,enraged,4,8284
135,36,within-subtype,8b,8b,anger,yell,thirsty,drink,7,7251
135,37,between-subtype,6d,6g,full,empty,stare,intermittently,1,17044
135,38,within-subtype,2g,2g,team,players,sock,thread,7,11277
135,39,between-subtype,6f,6b,cheerful,repine,impermeable,penetrated,4,5915
135,40,within-subtype,6c,6c,sage,ignorance,novice,experience,2,11635
135,41,within-subtype,3c,3c,wet,saturated,nudging,shoving,7,7355
135,42,between-subtype,3a,3c,house,home,hunger,starvation,5,8580
135,43,between-subtype,10d,10c,prescription,medication,documentary,event,5,7060
135,44,attention check,,,representations,,simultaneously,,1,9711
135,45,between-subtype,3b,3e,giggle,laugh,seedling,tree,7,10715
135,46,between-type,6g,7h,lie,honestly,teacher,certificate,1,5657
135,47,within-subtype,7g,7g,hair,brush,wall,paint,7,6084
135,48,within-subtype,6a,6a,tidy,messy,solid,liquid,7,8204
135,49,between-subtype,10c,10b,replica,artwork,kiss,love,1,8075
135,50,within-subtype,3g,3g,almond,pecan,salt,pepper,6,9196
135,51,within-subtype,1e,1e,ocean,Pacific,university,Yale,7,5371
135,52,between-subtype,5f,5h,generous,give,drop,slippery,1,8259
135,53,within-subtype,4h,4h,miscarriage,pregnancy,chip,porcelain,5,7093
135,54,between-subtype,6b,6h,dead,revived,teach,ignorant,1,11116
136,1,within-subtype,8f,8f,food,nourishment,automobile,transportation,6,21192
136,2,between-subtype,2h,2b,bird,feathers,class,student,3,20097
136,3,between-subtype,9e,9g,margin,page,youth,backpack,1,11282
136,4,within-subtype,4h,4h,gap,teeth,pimple,skin,5,11302
136,5,between-subtype,6h,6b,teach,ignorant,dead,revived,1,15423
136,6,between-subtype,3c,3a,worried,frantic,cellphone,mobile,2,10358
136,7,within-subtype,8b,8b,thirsty,drink,anger,yell,5,10730
136,8,between-subtype,5f,5d,hot,burn,provocative,controversy,2,11634
136,9,between-subtype,6a,6e,love,hating,confidant,betray,4,13142
136,10,within-subtype,2c,2c,book,pages,book,chapters,7,6229
136,11,attention check,,,coincidence,,knowledgeable,,7,11943
136,12,within-subtype,4f,4f,ancient,modern,miniscule,big,6,21129
136,13,between-subtype,8e,8h,addict,fix,antibiotic,infection,1,17780
136,14,between-subtype,2a,2j,bicycle,wheel,prostitute,virginity,1,6517
136,15,between-subtype,5g,5e,excitement,happy,dynamite,explode,2,22927
136,16,between-subtype,4g,4d,fun,reserved,forward,backward,5,12539
136,17,between-type,4f,10c,freezing,warm,crown,king,1,8097
136,18,between-type,2j,9i,divorcee,husband,tree,branch,6,6709
136,19,within-subtype,1e,1e,planet,Earth,city,Memphis,7,8321
136,20,between-subtype,10b,10c,kiss,love,replica,artwork,2,19933
136,21,within-subtype,8c,8c,mouse,computer,remote,tv,7,7057
136,22,attention check,,,hummingbird,,hummingbird,,7,11799
136,23,between-subtype,2i,2f,jesus,sins,automobile,trunk,1,12199
136,24,within-subtype,2j,2j,miscarriage,fetus,adult,childhood,2,12980
136,25,within-subtype,7e,7e,inspire,follower,instruct,subordinate,2,15394
136,26,within-subtype,5e,5e,baby,cry,fire,burn,7,5753
136,27,within-subtype,7d,7d,cook,food,paint,canvas,7,9127
136,28,within-subtype,6f,6f,exhausted,run,angry,smile,1,6649
136,29,between-type,6c,1c,deceit,truth,beverage,water,1,10807
136,30,between-subtype,2i,2c,unemployed,job,book,page,1,10938
136,31,within-subtype,4h,4h,chip,porcelain,miscarriage,pregnancy,2,16680
136,32,between-subtype,4d,4h,under,over,tumor,body,1,7084
136,33,attention check,,,anthropologist,,anthropologist,,7,7893
136,34,within-subtype,8h,8h,rest,exhaustion,locks,theft,5,11674
136,35,within-subtype,3h,3h,acceleration,speed,flood,water,5,14143
136,36,between-subtype,6a,6f,ecstasy,sad,awake,sleep,6,8702
136,37,between-subtype,9c,9h,pool,swimming,question,answer,4,10910
136,38,between-subtype,2g,2i,wall,bricks,bird,lips,2,11192
136,39,within-subtype,3e,3e,puppy,dog,associate,partner,4,8037
136,40,between-type,7g,5f,criminal,handcuffs,round,roll,1,19648
136,41,within-subtype,9h,9h,performance,applause,preview,movie,2,15184
136,42,within-subtype,4h,4h,gap,teeth,deafness,hearing,1,13711
136,43,within-subtype,2g,2g,atmosphere,gas,wine,alcohol,7,10060
136,44,attention check,,,representations,,simultaneously,,1,30406
136,45,between-type,1c,6h,container,jug,sand,rough,2,30512
136,46,between-subtype,6e,6b,pessimist,hope,wealthy,poor,6,14969
136,47,between-subtype,5h,5a,help,helpless,paper,flimsy,1,7744
136,48,within-subtype,1e,1e,university,Yale,ocean,Pacific,7,139382
136,49,between-subtype,9f,9b,winter,snow,mill,flour,6,6217
136,50,within-subtype,3h,3h,darken,color,dim,light,7,10442
136,51,within-subtype,8c,8c,wood,fireplace,battery,phone,7,13281
136,52,between-type,8d,7b,shoot,kill,salesperson,customer,1,10166
136,53,between-subtype,2b,2j,herd,elephant,divorcee,marriage,1,10642
136,54,between-subtype,2b,2i,arsenal,weapons,ocean,dryness,1,12756
137,1,between-type,7d,4f,donate,charity,rage,happiness,1,9132
137,2,between-type,2g,5g,meal,food,withdrawal,timid,1,7278
137,3,within-subtype,9d,9d,kitchen,oven,laboratory,reagents,6,7022
137,4,within-subtype,5a,5a,water,wet,murderer,evil,6,6588
137,5,between-subtype,7f,7e,check,employee,lecture,child,4,14345
137,6,within-subtype,7e,7e,preach,disciple,perform,audience,5,9713
137,7,within-subtype,8h,8h,sun,darkness,immunization,disease,6,9365
137,8,within-subtype,9h,9h,introduction,conclusion,narrative,epilogue,3,18332
137,9,between-subtype,7a,7c,florist,flowers,writer,pen,3,10269
137,10,between-subtype,8d,8c,burnish,shine,chemical,firework,4,9876
137,11,attention check,,,anthropologist,,anthropologist,,7,16501
137,12,within-subtype,9b,9b,theater,play,kitchen,food,7,15562
137,13,between-subtype,5e,5g,dynamite,explode,excitement,happy,4,12852
137,14,within-subtype,5a,5a,diamond,shiny,mogul,wealth,6,7775
137,15,within-subtype,8b,8b,pain,medicate,loneliness,socialize,7,6853
137,16,between-subtype,1d,1e,birds,crows,city,Dallas,7,7857
137,17,between-subtype,8c,8h,electricity,lamp,fungicide,fungus,1,8541
137,18,between-subtype,4g,4h,fun,boring,leukemia,blood,1,11925
137,19,between-subtype,2i,2g,bird,lips,wall,bricks,1,15602
137,20,within-subtype,7d,7d,sweep,floor,clean,house,7,8930
137,21,between-subtype,7c,7g,surgeon,scalpel,carpet,vacuum,4,20161
137,22,attention check,,,hummingbird,,hummingbird,,7,8271
137,23,between-subtype,2h,2a,bird,feathers,dog,tail,7,9441
137,24,within-subtype,1b,1b,garment,skirt,artwork,sculpture,7,5163
137,25,between-subtype,5i,5h,fire,burnt,comfort,hurting,1,17942
137,26,within-subtype,8f,8f,hug,comfort,medicine,recovery,7,6256
137,27,between-subtype,6e,6a,confidant,betray,love,hating,7,4677
137,28,within-subtype,3a,3a,raise,elevate,house,dwelling,7,7634
137,29,between-subtype,6h,6g,wash,dirty,speed,slowly,6,7011
137,30,between-type,8f,5c,punch,pain,ice,cold,6,4951
137,31,between-type,4f,10c,disastrous,peaceful,recording,sound,1,9910
137,32,between-subtype,4e,4f,perplexed,certain,sterile,dirty,7,5626
137,33,attention check,,,representations,,simultaneously,,1,5825
137,34,between-subtype,5d,5e,angry,belligerence,baby,cry,1,8877
137,35,within-subtype,10a,10a,wrinkle,age,cross,faith,7,8085
137,36,between-subtype,2h,2a,scholar,books,dog,tail,6,8720
137,37,between-subtype,8d,8e,breathe,live,athlete,medal,3,11826
137,38,within-subtype,6c,6c,deceit,truth,depression,joy,7,6611
137,39,between-subtype,10b,10a,yawn,boredom,license,permission,3,9738
137,40,within-subtype,9f,9f,infancy,teething,autumn,equinox,5,13535
137,41,between-type,7b,8d,salesperson,customer,shoot,kill,1,11490
137,42,between-type,6c,2a,slavery,freedom,movie,scene,1,31444
137,43,within-subtype,3b,3b,jog,run,affection,love,5,7530
137,44,attention check,,,coincidence,,knowledgeable,,1,4665
137,45,between-subtype,9g,9a,senescence,cane,aquarium,fish,5,28638
137,46,within-subtype,8h,8h,sunscreen,burns,moisturize,dryness,7,7962
137,47,within-subtype,5f,5f,golden,gleam,round,roll,7,5403
137,48,within-subtype,7e,7e,instruct,subordinate,inspire,follower,7,5579
137,49,between-subtype,8b,8f,sadness,cry,food,nourishment,7,5031
